"movie_id","runtime","budget","revenue","homepage"
"51894","90","0","0",""
"51895","95","0","0",""
"51897","84","0","0",""
"51898","120","0","0",""
"51899","87","0","0",""
"51900","81","0","0",""
"51904","0","0","0",""
"52002","90","0","0",""
"51906","116","0","0",""
"52468","88","0","0",""
"51908","109","0","0",""
"51909","0","0","0",""
"51911","87","0","0",""
"51912","0","0","0",""
"51913","130","0","0",""
"51915","100","0","0",""
"51919","147","0","0",""
"51941","0","0","0",""
"51942","0","0","0",""
"51943","91","0","0",""
"51947","87","0","0",""
"51950","270","0","0",""
"51952","98","0","0",""
"51953","13","0","0",""
"51954","100","0","0",""
"51955","115","0","0",""
"51956","90","0","0",""
"51957","104","0","0",""
"51959","92","0","0",""
"51960","0","0","0",""
"109263","90","0","0",""
"52006","88","0","0",""
"52007","76","0","0",""
"52008","127","0","0",""
"52009","68","0","0",""
"52010","0","0","0",""
"52011","0","0","0",""
"52012","53","0","0",""
"52013","90","0","0",""
"52014","6","0","0",""
"52015","0","0","0",""
"52016","10","0","0",""
"52017","72","0","0",""
"52018","90","0","0",""
"52019","0","0","0",""
"52020","9","0","0",""
"52021","0","0","0",""
"52022","86","0","0",""
"52023","101","11000000","2807854",""
"52024","0","0","0",""
"52025","110","0","0",""
"52027","0","0","0",""
"52028","93","0","4900000",""
"52029","0","0","0",""
"52030","123","0","0",""
"52031","0","0","0",""
"52032","77","0","0",""
"52033","80","0","0",""
"52035","125","0","0",""
"52036","0","0","0",""
"52037","110","0","0","http://www.sonyclassics.com/devilanddaniel/"
"52038","30","0","0",""
"52040","44","0","0",""
"52041","61","0","0",""
"52042","6","0","0","http://www.editudepictures.de/"
"52046","94","0","0",""
"52047","0","0","0",""
"52048","50","0","0",""
"52049","0","0","0",""
"52050","0","0","0",""
"52051","0","0","0",""
"52052","0","0","0",""
"52053","0","0","0",""
"52054","74","0","0",""
"52055","8","0","0",""
"52056","88","0","0",""
"52057","86","0","0",""
"52058","0","0","0",""
"52059","8","0","0",""
"52060","0","0","0",""
"52061","104","0","0",""
"52062","0","0","0",""
"52065","20","0","0",""
"52066","79","0","0",""
"52067","91","0","0",""
"87223","88","0","0",""
"52069","45","0","0",""
"52070","85","0","0",""
"52071","90","0","0",""
"52072","90","0","0",""
"52073","92","0","0",""
"52074","93","0","0",""
"52075","95","0","0",""
"52077","53","0","0",""
"52078","45","0","0",""
"52080","88","0","0",""
"52081","72","0","0",""
"52082","120","0","0",""
"52083","97","0","0",""
"52084","58","0","0",""
"52085","60","0","0",""
"52086","121","0","0",""
"52087","43","0","0",""
"52088","91","0","0",""
"52089","48","0","0",""
"52090","45","0","0",""
"52091","46","0","0",""
"52092","90","0","0",""
"52093","69","0","0",""
"52094","90","0","0",""
"52095","43","0","0",""
"52097","48","0","0",""
"52098","47","0","0",""
"52100","0","0","0",""
"52101","0","0","0",""
"63746","109","0","0",""
"52103","51","0","0",""
"52104","52","0","0",""
"52105","82","0","0",""
"60081","83","0","0",""
"52107","88","0","0",""
"52111","45","0","0",""
"52122","95","0","0",""
"52127","94","0","0",""
"52137","92","0","0",""
"52139","85","0","0",""
"52140","0","5000","0",""
"52141","5","0","0",""
"52143","82","0","0",""
"52144","107","0","0",""
"52146","55","0","0",""
"52147","45","0","0",""
"52148","17","0","0",""
"52149","87","0","0",""
"52150","540","0","0",""
"52151","75","0","0",""
"52152","93","0","0",""
"52154","30","0","0",""
"52155","90","0","0",""
"52156","85","0","0",""
"52157","110","0","0",""
"52158","94","0","0",""
"52161","107","0","0",""
"52162","0","0","0",""
"52163","120","0","0",""
"52164","90","0","0",""
"52166","0","0","0",""
"52167","0","0","0",""
"52168","85","0","0",""
"52169","0","0","0",""
"52170","105","0","0",""
"52171","83","0","0",""
"52172","92","0","0",""
"52174","97","0","0",""
"52175","0","0","0",""
"52176","30","0","0",""
"52177","91","0","0",""
"52178","0","0","0",""
"52179","65","0","0",""
"52180","205","0","0",""
"52181","91","0","0",""
"52182","110","0","0",""
"52183","93","0","0",""
"52185","98","0","0",""
"52186","78","0","0",""
"52187","100","0","0",""
"52191","85","0","0",""
"52192","87","0","0",""
"52194","106","0","0",""
"52195","130","0","0",""
"52196","0","0","0",""
"52199","92","0","0",""
"52198","85","0","0",""
"52200","92","9000000","0",""
"52201","0","0","0",""
"52202","75","0","0","http://www.bacfilms.com/site/richardo/"
"52203","0","0","0",""
"52204","0","0","0",""
"52205","94","0","0",""
"52206","0","0","0",""
"52207","0","0","0",""
"52209","0","0","0",""
"52210","91","0","0",""
"52211","75","0","0",""
"52212","105","0","0",""
"52213","113","0","0",""
"52214","0","0","0",""
"52215","105","0","0",""
"52216","0","0","0",""
"52217","0","0","0",""
"52218","99","0","0",""
"52219","0","0","0",""
"52220","0","0","0",""
"52221","115","0","0",""
"52222","105","0","0",""
"52225","108","0","0",""
"52231","90","0","0",""
"52234","85","0","0",""
"52235","82","0","0",""
"52236","90","0","0",""
"52237","109","0","0",""
"52238","87","0","0",""
"52239","0","0","0",""
"52240","93","0","0",""
"52241","30","0","0",""
"52250","85","0","0",""
"52251","80","0","0",""
"52252","82","0","0",""
"52287","102","0","0",""
"52254","17","0","0",""
"52255","80","0","0",""
"52256","95","6000000","0",""
"52257","75","0","0",""
"52258","78","0","0",""
"52259","115","0","0",""
"52260","97","0","0","http://www.bbc.co.uk/bbcfour/cinema/features/quatermass.shtml"
"52261","124","0","650000",""
"52262","123","0","0",""
"52263","104","0","0",""
"52264","112","0","0",""
"52265","0","0","0",""
"52266","94","0","0",""
"52267","0","0","0",""
"52268","0","0","0",""
"52269","0","0","0",""
"52270","100","0","362000000",""
"52271","0","0","0",""
"52272","93","0","0",""
"52273","0","0","0",""
"52274","86","0","0",""
"52275","55","0","0",""
"52276","89","0","0",""
"52295","100","0","0","http://happyfeettwo.warnerbros.com/index.html"
"52278","121","0","0",""
"52279","25","0","0",""
"52294","85","0","0",""
"52283","133","8","0",""
"52284","129","0","0",""
"81963","130","0","0",""
"52293","92","0","0",""
"52384","6","0","0",""
"52302","73","0","0",""
"52304","0","0","0",""
"52305","5","0","0",""
"52306","91","0","0",""
"52307","70","0","0",""
"52309","124","0","0",""
"52310","114","0","0",""
"52312","84","0","0",""
"52314","0","500000","0",""
"52315","95","2500000","0",""
"52318","93","20000000","0",""
"52319","120","0","0",""
"52320","83","0","0",""
"52321","75","0","0",""
"52325","0","0","0",""
"52326","0","0","0",""
"52327","134","0","0",""
"52385","95","0","0",""
"52329","41","5000000","0","http://www.searex-thefilm.com/"
"52330","86","0","0","http://www.ronalbarbaren.dk/"
"52337","14","0","0",""
"52338","89","0","0",""
"52339","117","0","0",""
"52340","79","0","0",""
"52341","93","0","0",""
"52342","15","0","0",""
"52343","103","0","0",""
"52345","97","0","0",""
"52346","15","0","0",""
"52383","73","0","0",""
"52349","176","0","0",""
"52350","21","0","0",""
"52351","13","0","0",""
"52352","21","0","0",""
"52353","2","0","0",""
"52354","13","0","0",""
"52355","49","0","0",""
"52356","135","1000000","0",""
"52357","120","0","0",""
"52359","112","0","0",""
"52360","88","0","0",""
"52361","101","0","0",""
"52362","67","0","0",""
"52363","110","0","0",""
"52364","180","0","0",""
"54045","88","0","0","http://www.whitelionthemovie.com"
"52370","89","0","0",""
"52371","109","0","356700000",""
"52373","0","0","0",""
"52374","103","0","0",""
"52375","131","0","747900000",""
"52376","104","0","0",""
"52377","90","0","0",""
"52379","120","0","0",""
"52380","60","0","0",""
"52381","138","0","0",""
"52382","96","0","0",""
"52387","5","0","0",""
"52393","109","0","0",""
"52394","14","0","0",""
"52395","0","0","0",""
"52396","143","0","0",""
"52397","81","0","0",""
"52398","89","0","0",""
"52399","0","0","0",""
"52400","120","0","0",""
"52401","114","0","0",""
"52402","69","0","0",""
"52403","88","0","0",""
"52404","84","0","0",""
"52405","82","0","0",""
"52407","94","0","0",""
"52408","78","0","0",""
"52409","72","0","0",""
"52411","85","0","0",""
"52412","86","0","0",""
"52413","94","0","0",""
"52417","76","0","0",""
"52418","0","0","0",""
"52419","77","0","0",""
"52420","14","0","0",""
"52421","70","0","0",""
"52422","97","0","0",""
"52423","0","0","0",""
"52424","97","21740000","0",""
"52425","45","0","0",""
"52429","92","0","0",""
"52431","67","0","0",""
"54971","100","0","0",""
"52433","115","0","0",""
"52434","177","12000000","0",""
"52435","104","30000000","196000000",""
"52436","93","0","0",""
"52437","90","0","0",""
"52438","26","0","0",""
"52439","109","0","0",""
"52440","0","0","0",""
"52442","0","0","0",""
"52443","98","0","0",""
"52444","97","0","0",""
"52446","80","0","0",""
"52467","85","0","0",""
"52469","83","0","0",""
"52470","88","0","0",""
"52472","0","0","0",""
"52496","88","0","0","http://waswegisisweg.senator.de/"
"52476","90","0","0",""
"52477","130","0","0",""
"52478","60","0","0",""
"52479","91","0","0",""
"52480","0","0","0",""
"52481","0","0","0",""
"52482","0","0","0",""
"52483","115","0","0",""
"52484","0","0","0",""
"52485","136","0","0",""
"52486","101","0","0",""
"52487","103","0","0",""
"52489","0","0","0",""
"52490","0","0","0",""
"52491","90","0","0",""
"52492","0","0","0",""
"52493","72","0","0",""
"52494","0","0","0",""
"52499","95","0","0",""
"52501","67","0","0",""
"52502","83","0","0",""
"52503","89","0","0",""
"52504","96","0","0",""
"52506","108","0","0",""
"52507","93","0","0",""
"52508","0","0","0",""
"52509","0","0","0",""
"52510","90","0","0",""
"52512","112","0","0",""
"52553","16","0","0",""
"52514","0","0","0",""
"52515","45","0","0",""
"52516","87","0","0",""
"52517","129","0","25150385",""
"52518","0","0","0",""
"52519","119","0","0",""
"52520","114","0","0",""
"52521","93","0","0",""
"52527","43","0","0",""
"52530","45","0","0",""
"52531","139","0","0",""
"52532","43","0","0",""
"52533","86","0","0",""
"52535","97","0","0",""
"52536","0","0","0",""
"52537","80","0","0",""
"52538","0","0","0",""
"52539","145","0","0",""
"52540","30","0","0","http://www.theamericandreamfilm.com/"
"52541","83","0","0",""
"52542","134","0","218800000",""
"52543","111","0","0",""
"52544","89","0","0",""
"52547","95","0","0",""
"52548","90","0","0",""
"52605","95","0","0",""
"52559","79","0","0",""
"52560","0","0","0",""
"52562","0","0","0",""
"52563","91","0","0",""
"52564","0","0","0",""
"52874","132","130000000","362637473",""
"52594","111","0","0",""
"52598","0","0","0",""
"88980","122","0","0",""
"52621","0","0","0",""
"52622","87","0","0",""
"52623","109","0","0",""
"52628","100","0","0",""
"52635","85","0","0",""
"52641","84","0","0",""
"57782","101","0","9708373",""
"52703","136","0","0",""
"52709","89","0","0",""
"52879","95","0","0",""
"52878","0","0","0",""
"52877","99","0","0",""
"64432","103","0","0",""
"52774","102","500000","2047570",""
"52775","90","0","0",""
"52777","120","7000000","4000000",""
"52778","121","0","0",""
"52779","123","0","0",""
"52780","162","0","0",""
"52781","141","0","0",""
"52782","77","0","0",""
"52791","92","0","0",""
"52792","99","0","0",""
"52794","88","0","0",""
"52795","260","0","0",""
"52796","98","0","0",""
"57510","194","0","0",""
"52934","79","0","0",""
"58380","6","0","0",""
"52802","333","0","0",""
"54083","111","0","0","http://www.dayisdone.ch/"
"52803","79","0","0",""
"52804","0","0","0",""
"52880","88","0","0",""
"52806","0","0","0",""
"52807","106","0","0",""
"52808","115","0","0",""
"52811","85","0","0",""
"52812","95","0","0",""
"52813","106","0","0",""
"52814","95","0","0",""
"52815","0","0","0",""
"52816","98","0","0",""
"52817","0","0","0",""
"52818","87","0","0",""
"52819","0","0","0",""
"52821","0","0","0",""
"52876","97","0","0",""
"52823","91","0","0",""
"52824","90","0","0",""
"52826","92","0","0",""
"52827","26","0","0",""
"52834","98","0","0",""
"52848","83","0","0","http://www.thepresencemovie.com"
"52850","100","0","0",""
"52851","95","0","0",""
"52852","88","0","0","http://www.maskerademovie.com"
"52853","100","0","0",""
"52857","89","0","0","http://disney.go.com/disneyvideos/liveaction/sharpays-fabulous-adventure/index.html"
"52858","33","0","0",""
"52860","96","0","0",""
"52861","56","0","0",""
"52862","90","0","0",""
"52863","83","0","0",""
"52864","83","0","0","http://www.bacfilms.com/site/captifs/"
"52865","106","0","0",""
"52866","89","0","0",""
"52867","90","500000","0",""
"52868","89","0","0",""
"52869","78","0","0","http://16wishesthemovie.com/ "
"52870","91","0","0",""
"52871","100","0","0",""
"52872","96","0","0",""
"52873","105","0","0",""
"52875","0","0","0",""
"52882","94","0","0",""
"52883","90","0","0",""
"52885","80","0","0",""
"52886","72","0","0",""
"52887","102","0","0",""
"52888","90","0","0",""
"52918","40","0","0",""
"52919","77","0","0",""
"52920","87","2000000","0",""
"52921","90","0","0",""
"52922","0","0","0",""
"52923","82","0","0",""
"52924","100","0","0",""
"52926","97","0","0",""
"52927","107","0","0",""
"53001","91","0","0",""
"52929","91","0","0",""
"52930","75","0","0",""
"52937","90","0","0",""
"52938","56","0","0",""
"52939","85","0","0",""
"52940","52","0","0",""
"52941","85","0","0",""
"52942","89","0","0",""
"52943","89","0","0",""
"52944","120","0","0",""
"52946","96","0","0",""
"52949","88","1000000","0","http://www.OppositeDayTheMovie.com/"
"52950","90","0","0",""
"52952","87","2000000","0",""
"52953","90","0","0",""
"52954","120","0","0","http://www.mylifetime.com/movies/odd-girl-out "
"52955","89","0","0",""
"52956","91","5000000","3569939",""
"52957","97","0","0",""
"52967","0","0","0",""
"52989","90","0","0",""
"52990","0","0","0",""
"52991","130","0","0",""
"52992","0","0","0",""
"52993","0","0","0",""
"52994","89","0","0",""
"52995","90","0","0",""
"52996","100","0","0",""
"52997","119","0","0",""
"52998","72","0","0",""
"52999","0","0","0",""
"53000","74","0","0",""
"53082","63","0","0",""
"53010","105","0","0",""
"53011","99","0","0",""
"53012","100","0","0",""
"53014","85","0","0",""
"53015","7","0","0",""
"53016","81","0","0",""
"53017","89","1200000","0","http://www.kingswayfilms.co.uk/films/psychosis.php"
"53018","12","0","0",""
"53019","90","0","0",""
"53020","87","0","0",""
"53021","83","0","0",""
"53022","80","8000000","0",""
"53023","88","0","0",""
"53024","105","0","0",""
"53025","94","0","0",""
"53027","88","0","0",""
"53028","110","0","0",""
"53029","96","0","0",""
"53030","90","0","0",""
"53033","75","0","0",""
"53034","100","200000","0","http://thegolfmovie.com/ "
"53035","89","0","0","http://www.thepeopleivesleptwith.com/ "
"53036","120","0","0",""
"53081","0","0","0",""
"53038","93","0","0",""
"53039","75","0","0","http://hessuchagirl.com/ "
"53040","83","0","0",""
"53041","89","0","0",""
"53042","95","0","0","http://coteblanche.com/the-scoundrel%E2%80%99s-wife-home-front "
"53043","100","100000","0",""
"53044","78","0","0","  "
"53045","102","0","0","  "
"53046","0","0","0",""
"53047","0","0","0",""
"53048","100","0","0",""
"106592","92","0","0",""
"53050","0","0","0",""
"53051","90","0","0",""
"53201","90","0","0",""
"53078","240","0","0",""
"53079","81","0","0",""
"53080","99","0","2415396",""
"53083","67","0","0",""
"53084","101","0","0",""
"53086","240","0","0",""
"53088","115","0","0",""
"53089","15","0","0",""
"53090","81","0","0",""
"53091","104","0","0",""
"53092","2","0","0",""
"53093","4","0","0",""
"53095","117","0","0",""
"53172","79","0","0",""
"53173","90","0","0",""
"53525","100","0","0",""
"53121","0","0","0",""
"53123","7","0","0",""
"53217","92","0","0",""
"53126","50","0","0",""
"53551","100","0","0",""
"53522","90","1000000","0",""
"53131","88","0","0",""
"53141","91","0","0",""
"53138","90","0","0",""
"53218","99","0","0",""
"53137","87","0","0","http://www.mylifetime.com/movies/true-confessions-of-a-hollywood-starlet "
"53140","95","0","0",""
"53142","86","1000000","0",""
"53143","93","0","0",""
"53144","45","0","0",""
"53145","95","0","0",""
"53146","91","0","0",""
"53147","22","0","0",""
"53148","87","0","0",""
"53149","90","0","0",""
"53150","89","0","0","http://www.mylifetime.com/movies/7-things-to-do-before-im-30"
"53151","93","0","0",""
"53152","58","0","0",""
"53153","85","0","0",""
"53154","30","0","0",""
"53155","52","0","0",""
"53156","83","0","0",""
"53157","112","0","0",""
"53684","0","0","0",""
"53159","91","0","0",""
"53160","0","0","0",""
"53161","0","0","0",""
"53162","74","0","0",""
"53163","92","0","0",""
"53164","79","0","0",""
"53165","57","0","0",""
"53166","108","0","0",""
"53167","93","0","0",""
"53168","96","0","12331637",""
"53169","94","1500000","3000000",""
"53170","104","0","0",""
"53171","0","0","0",""
"53174","14","0","0",""
"53222","90","0","0",""
"53177","20","0","0",""
"53178","14","0","0",""
"53180","89","0","0",""
"53181","95","0","0",""
"53182","92","0","0",""
"53185","89","0","0",""
"53187","110","0","0",""
"53188","88","0","0",""
"53189","88","0","0",""
"53190","35","0","0",""
"112239","100","0","0",""
"53192","99","0","0",""
"53193","50","0","0",""
"53194","9","0","0",""
"53195","34","0","0",""
